date,id,tweets,sentiment,processed_tweets
2022-03-15,1503704310416568321,"di nusantara mana bro di ikn calon ibu kota baru itu ya 
ooh pantes sekarang syelh nya juga lagi meningkirkan sabdo pralon nya disana",,"bro calon ya 
ooh pantes syelh nya meningkirkan sabdo pralon nya disana"
2022-03-15,1503704135073468417,"mas mentri bumn erick thohir turut mendampingi padeh 
saat pelaksanaan prosesi sakral penyatuan air dan tanah dari  provinsi se indonesia di titik nol
ibu kota negara ikn nusantara",,"mas mentri bumn erick thohir mendampingi padeh 
saat pelaksanaan prosesi sakral penyatuan air  provinsi nol
ibu"
2022-03-15,1503703187391352834,"di dunia ini hanya padeh  presiden ri yg menyempatkan berkemah di tengah hutan bersama dgn bbrp menteri diantaranya 
mas menteri bumn erick thohir

setelah acara sakral penyatuan tanah dan air di ibu kota negara ikn nusantara",,"dunia padeh  ri yg menyempatkan berkemah hutan dgn bbrp menteri 
mas menteri bumn erick thohir

setelah acara sakral penyatuan air"
2022-03-15,1503702192775081987,"sahabat ganjar  gubernur jateng ganjar pranowo menghadiri undangan dari presiden untuk membawa air dan tanah yang nantinya akan disatukan di titik nol yang menjadi lokasi ibu kota negara ikn nusantara kalimantan timur

  artikel lengkapnya",,"sahabat ganjar  gubernur jateng ganjar pranowo menghadiri undangan membawa air disatukan lokasi timur

  artikel lengkapnya"
2022-03-15,1503702164887457793,"dari mana air dan tanah yang dibawa gubernur jateng  untuk ibu kota negara nusantara

simak gaes",,"air dibawa gubernur jateng  nusantara

simak gaes"
2022-03-15,1503701704495144965,dalam keterangan persnya selepas peninjauan presiden  kembali menegaskan bahwa pemerintah berkomitmen untuk mengawali pembangunan ibu kota nusantara ikn dengan merehabilitasi hutan yang ada,,keterangan persnya selepas peninjauan  berkomitmen mengawali merehabilitasi hutan
2022-03-15,1503701094060462087,presiden joko widodo menerima usulan perayaan hut ri tahun  di ibu kota negara ikn nusantara jokowi menyebut rencana itu bisa terlaksana dengan melihat progres pembangunan infrastruktur,,menerima usulan perayaan hut ri  menyebut rencana terlaksana progres infrastruktur
2022-03-15,1503695726177574912,softbank corp batal berinvestasi di ibu kota negara ikn nusantara di kalimantan timur kaltim,,softbank corp batal berinvestasi kaltim
2022-03-15,1503695009065107456,china dikabarkan jadi investor di ibu kota negara nusantara ini penjelasan luhut,,china dikabarkan investor penjelasan luhut
2022-03-15,1503694343856549891,saat presiden  menikmati malam berkemah di ibu kota nusantara,, menikmati malam berkemah
2022-03-15,1503690898047057926,"wah keluar negri ya pak
dari ibu kota negara indonesia ke ibu kota negara nusantara semoga sukses meeting nya dengan kepala negara nusantara ya pak",,"negri ya pak
dari semoga sukses meeting nya ya"
2022-03-15,1503689083800850433,dalam rangkaian agenda kemah di ibu kota negara ikn nusantara pada seninselasa  presiden  meninjau pusat persemaian modern nursery center ikn nusantara di kawasan bukit bangkirai kab kutai kartanegara kalimantan timur,,rangkaian agenda kemah seninselasa   meninjau pusat persemaian modern nursery center bukit bangkirai kab kutai kartanegara
2022-03-15,1503687459670044675,dalam sebuah wawancara yang dikutip dari kanal youtube sekretariat presiden presiden  menjawab kritik sejumlah pihak soal pembukaan hutan untuk pembangunan ibu kota nusantara presiden menegaskan konsep nusantara nantinya adalah kota hutan,,wawancara dikutip kanal youtube sekretariat  kritik pembukaan hutan konsep hutan
2022-03-15,1503685050696896513,"presiden jokowi kembali menegaskan saat meninjau persemaian mentawir bahwa pemerintah berkomitmen utk mengawali pembangunan ibu kota nusantara dgn merehabilitasi hutan yg ada
duh bakalan pindah diriku nih",,"meninjau persemaian mentawir berkomitmen utk mengawali dgn merehabilitasi hutan yg ada
duh pindah diriku nih"
2022-03-15,1503682520302305284,minyak goreng langka solar mahal barangbarang pada naik persetan kan bisa normal sendiri yang penting babat hutan patok tanah adat buat ritual bangun ibu kota dengan lambang prestise nusantara,,minyak goreng langka solar mahal barangbarang persetan normal babat hutan patok adat ritual bangun lambang prestise
2022-03-15,1503682431907680259,ketum pa  slamet maarif merasa heran dengan pilihan kegiatan presiden jokowi selama berada di titik nol ibu kota negara ikn nusantara,,ketum pa  slamet maarif heran pilihan kegiatan
2022-03-15,1503682064012685314,pernyataan presiden jokowi terkait pembangunan ibu kota baru nusantara,,pernyataan terkait
2022-03-15,1503681865277796352,presiden jokowi kembali menegaskan saat meninjau persemaian mentawir bahwa pemerintah berkomitmen utk mengawali pembangunan ibu kota nusantara dgn merehabilitasi hutan yg ada,,meninjau persemaian mentawir berkomitmen utk mengawali dgn merehabilitasi hutan yg
2022-03-15,1503681730535845889,pembangunan ibu kota nusantara adalah momentum menuju citacita besar bangsa,,momentum citacita bangsa
2022-03-15,1503681636373725186,ancaman kasus gigitan nyamuk pembawa penyakit malaria di kawasan ibu kota negara ikn nusantara cukup tinggi,,ancaman gigitan nyamuk pembawa penyakit malaria
2022-03-15,1503681387584376832,udara sejuk dan cuaca cerah terasa pada malam hari di ibu kota nusantara ikn di tempat presiden joko widodo bermalam senin  maret,,udara sejuk cuaca cerah malam bermalam senin  maret
2022-03-15,1503680847437729795,kendi nusantara adalah bentuk dari kebhinekaan dan persatuan yang kuat dalam rangka membangun ibu kota nusantara,,kendi bentuk kebhinekaan persatuan kuat rangka membangun
2022-03-15,1503680067322318852,sesuai permintaan jokowi ganjar membawa air dan tanah nantinya akan disatukan di titik nol yang menjadi lokasi dibangunnya calon ibu kota negara ikn nusantara,,sesuai permintaan ganjar membawa air disatukan lokasi dibangunnya calon
2022-03-15,1503677487313678340,"pemimpin yg punya mimpi besar dan berani mewujudkan nya dengan tekad besar beliau memulai mimpi ttg ibu kota negara dengan nama nusantara di kalimantan utara
inilah pemimpin kita presiden joko widodo",,"pemimpin yg mimpi berani mewujudkan nya tekad beliau mimpi ttg nama utara
inilah pemimpin"
2022-03-15,1503676644535377924,luas  hektare ini spesifikasi ibu kota baru ikn nusantara,,luas  hektare spesifikasi
2022-03-15,1503676461571776517,presiden joko widodo memperkirakan pembangunan ibu kota negara ikn nusantara akan memakan waktu sekira  tahun untuk betulbetul bisa selesai,,memakan sekira  betulbetul selesai
2022-03-15,1503674986200178695,presiden bermalam di ibu kota nusantara  maret,,bermalam  maret
2022-03-15,1503674917929177088,"justru acara seremonial  tanah nusantara  bukti kejeniusan jokowi berkomunikasi dengan simbul
 poropisi  semua mendukungsemua bertekad mewujudkan ibu kota nusantara ada yg berani menolak  tidak 
kalau ada beberapa ekor onta monyet teriak teriak nyinyir  nggak ngaruh",,"acara seremonial   bukti kejeniusan berkomunikasi simbul
 poropisi  mendukungsemua bertekad mewujudkan yg berani menolak  
kalau ekor onta monyet teriak teriak nyinyir  nggak ngaruh"
2022-03-15,1503673771076767745,antropolog dari universitas lambung mangkurat ulm kalimantan selatan nasrullah menganggap ritual kendi nusantara yang digelar presiden jokowi di titik nol kilometer ibu kota negara adalah hal yang mengadaada,,antropolog universitas lambung mangkurat ulm selatan nasrullah menganggap ritual kendi digelar kilometer mengadaada
2022-03-15,1503673374152671236,"covid vaksinpcr kereta cepat nikel bbm investor ikn tunda pemilu minyak goreng tambang emas



softbank corp batal berinvestasi di ibu kota negara ikn nusantara di kalimantan timur kaltim sang bos pun cabut dari dewan pengarah ikn",,"covid vaksinpcr kereta cepat nikel bbm investor tunda pemilu minyak goreng tambang emas



softbank corp batal berinvestasi kaltim sang bos cabut dewan pengarah"
2022-03-15,1503672883800776704,infografis ritual kendi nusantara ritual dalam memulai proyek ibu kota negara,,infografis ritual kendi ritual proyek
2022-03-15,1503672614891692037,ketum pa  slamet maarif menyindir pelaksanaan ritual kendi nusantara oleh presiden jokowi di titik nol ibu kota negara ikn nusantara pada senin,,ketum pa  slamet maarif menyindir pelaksanaan ritual kendi senin
2022-03-15,1503672551972945921,ritual kendi nusantara jadikan lambang kebersamaan di ibu kota baru ikn nusantara,,ritual kendi jadikan lambang kebersamaan
2022-03-15,1503672431382523907,"para tokoh adat sampaikan harapan pengembangan sdm di kalimantan

pembangunan ibu kota nusantara ikn mendapatkan dukungan dari sejumlah pihak termasuk tokoh adat dan agama setempat saat bertemu presiden ri joko widodo  di kabupaten penajam paser utara",,"tokoh adat harapan pengembangan sdm kalimantan

pembangunan dukungan tokoh adat agama bertemu ri  kabupaten penajam paser utara"
2022-03-15,1503670138369114120,ibu kota negara indonesia pak bukan negara nusantara,,
2022-03-15,1503669872899006464,ketua mpr ri bambang soesatyo menyebut pemindahan dan pembangunan ibu kota negara ikn nusantara di penajam paser utara kalimantan timur sudah tepat,,ketua mpr ri bambang soesatyo menyebut penajam paser utara
2022-03-15,1503669796839243777,acehkini gubernur aceh nova iriansyah membawa tanah dan air dari aceh sebagai pengisi kendi nusantara dalam ritual di titik nol ibu kota nusantara ikn di kalimantan timur ulama aceh menyatakan sekadar membawa tanah dan air tidak masalah dalam konteks,,acehkini gubernur aceh nova iriansyah membawa air aceh pengisi kendi ritual ulama aceh membawa air konteks
2022-03-15,1503669533285896193,upacara air dan tanah ada bentuk simbolis bersatunya indonesia dalam satu wadah yaitu ibu kota nusantara dan upacara itu adlah suatu hal yg wajar to jika pikiran aneh hal yg  wajar pun jadi aneh,,upacara air bentuk simbolis bersatunya wadah upacara adlah yg wajar to pikiran aneh yg  wajar aneh
2022-03-15,1503668508575805441,saya ingin mengucapkan terima kasih yang sebesarbesarnya kepada para gubernur ini merupakan bentuk dari kebinekaan kita dan persatuan yang kuat di antara kita dalam rangka membangun ibu kota nusantara ini ujar jokowi,,terima kasih sebesarbesarnya gubernur bentuk kebinekaan persatuan kuat rangka membangun
2022-03-15,1503666360643391488,presiden joko widodo atau jokowi bersantai menikmati malam di ibu kota nusantara ikn kabupaten penajam paser utara kalimantan timur senin,,bersantai menikmati malam kabupaten penajam paser utara senin
2022-03-15,1503665455562739719,penampakan titik nol pembangunan ibu kota nusantara yang dihadiri presiden jokowi,,penampakan dihadiri
2022-03-15,1503664269576925186,presiden jokowi menegaskan bahwa pembangunan ibu kota nusantara akan diawali dgn merehabilitasi hutanhutan yg ada agar areaarea di ikn dan sekitarnya kembali pada fungsi semula yaitu sbg hutan tropis bukan hutan yg monokultur atau yg homogen,,diawali dgn merehabilitasi hutanhutan yg areaarea fungsi sbg hutan tropis hutan yg monokultur yg homogen
2022-03-15,1503663965293146112,di titik  km ibu kota nusantara,, km
